Fecha;Temperatura;Humedad_rel;WH2;WH3;WH4;WH5;WH6;WH7;FH1;Consumo
15/01/2009 7:00;271,3287106;0,838585815;0;0;1;0;0;0;0;3404
15/01/2009 8:00;271,2522028;0,829376557;0;0;1;0;0;0;0;4170
15/01/2009 9:00;271,597528;0,797729154;0;0;1;0;0;0;0;4635
15/01/2009 10:00;272,6395582;0,767747246;0;0;1;0;0;0;0;4709
15/01/2009 11:00;274,2767004;0,737802708;0;0;1;0;0;0;0;4860
15/01/2009 12:00;276,0345511;0,7288651;0;0;1;0;0;0;0;4931
15/01/2009 13:00;277,8847514;0,726113227;0;0;1;0;0;0;0;4808
15/01/2009 14:00;279,3777789;0,719876047;0;0;1;0;0;0;0;4624
15/01/2009 15:00;280,153253;0,736338983;0;0;1;0;0;0;0;3870
15/01/2009 16:00;280,2381791;0,761476485;0;0;1;0;0;0;0;4219
15/01/2009 17:00;279,423756;0,798924376;0;0;1;0;0;0;0;4355
15/01/2009 18:00;277,9037635;0,839456964;0;0;1;0;0;0;0;4789
15/01/2009 19:00;276,6793293;0,87041371;0;0;1;0;0;0;0;4497
15/01/2009 20:00;276,1146931;0,887796604;0;0;1;0;0;0;0;4226
15/01/2009 21:00;275,9247352;0,897250136;0;0;1;0;0;0;0;4333
15/01/2009 22:00;275,8357431;0,904511361;0;0;1;0;0;0;0;4593
15/01/2009 23:00;275,7778062;0,909936518;0;0;1;0;0;0;0;4148
16/01/2009 0:00;275,6773015;0,911573118;0;0;0;1;0;0;0;3535
16/01/2009 1:00;275,4303295;0,91448933;0;0;0;1;0;0;0;3263
16/01/2009 2:00;274,8885012;0,917848265;0;0;0;1;0;0;0;3161
16/01/2009 3:00;275,052263;0,918913058;0;0;0;1;0;0;0;2751
16/01/2009 4:00;274,955483;0,917979532;0;0;0;1;0;0;0;2785
16/01/2009 5:00;274,787588;0,916055298;0;0;0;1;0;0;0;2994
16/01/2009 6:00;274,5696058;0,91489623;0;0;0;1;0;0;0;3126
16/01/2009 7:00;273,4315088;0,912864534;0;0;0;1;0;0;0;3164
16/01/2009 8:00;273,4101663;0,914594776;0;0;0;1;0;0;0;3883
16/01/2009 9:00;273,2822472;0,91860663;0;0;0;1;0;0;0;4648
16/01/2009 10:00;273,5800026;0,9050134;0;0;0;1;0;0;0;4876
16/01/2009 11:00;274,7795439;0,853133751;0;0;0;1;0;0;0;4555
16/01/2009 12:00;275,8088287;0,809378516;0;0;0;1;0;0;0;4377
16/01/2009 13:00;276,3943708;0,788671054;0;0;0;1;0;0;0;4617
16/01/2009 14:00;277,6157459;0,77552236;0;0;0;1;0;0;0;4499
16/01/2009 15:00;278,6994281;0,782479711;0;0;0;1;0;0;0;3612
16/01/2009 16:00;279,0334648;0,800974328;0;0;0;1;0;0;0;4077
16/01/2009 17:00;278,6458156;0,854630139;0;0;0;1;0;0;0;4280
16/01/2009 18:00;277,3567228;0,920203474;0;0;0;1;0;0;0;4199
16/01/2009 19:00;276,0056695;0,951012122;0;0;0;1;0;0;0;4696
16/01/2009 20:00;275,2100928;0,9600694;0;0;0;1;0;0;0;4570
16/01/2009 21:00;274,6851768;0,960491068;0;0;0;1;0;0;0;4546
16/01/2009 22:00;274,2727003;0,963125247;0;0;0;1;0;0;0;4287
16/01/2009 23:00;273,8853527;0,973601118;0;0;0;1;0;0;0;3884
17/01/2009 0:00;273,5802261;0,982740299;0;0;0;0;1;0;0;2982
17/01/2009 1:00;273,4356265;0,986158117;0;0;0;0;1;0;0;2548
17/01/2009 2:00;273,5071291;0,93651153;0;0;0;0;1;0;0;2281
17/01/2009 3:00;273,3233302;0,884492204;0;0;0;0;1;0;0;2289
17/01/2009 4:00;273,1158643;0,891243431;0;0;0;0;1;0;0;2501
17/01/2009 5:00;272,6175194;0,922450298;0;0;0;0;1;0;0;2196
17/01/2009 6:00;272,0635993;0,955749801;0;0;0;0;1;0;0;2114
17/01/2009 7:00;272,4014525;0,962238456;0;0;0;0;1;0;0;2629
17/01/2009 8:00;272,6454899;0,95008268;0;0;0;0;1;0;0;3262
17/01/2009 9:00;272,9425065;0,946028807;0;0;0;0;1;0;0;3731
17/01/2009 10:00;273,7144756;0,926908425;0;0;0;0;1;0;0;3989
17/01/2009 11:00;275,4970464;0,866986281;0;0;0;0;1;0;0;4077
17/01/2009 12:00;277,6585321;0,813497958;0;0;0;0;1;0;0;4135
17/01/2009 13:00;279,7220379;0,779362914;0;0;0;0;1;0;0;4077
17/01/2009 14:00;281,4021846;0,748628343;0;0;0;0;1;0;0;3766
17/01/2009 15:00;282,3307473;0,720974551;0;0;0;0;1;0;0;2691
17/01/2009 16:00;282,5697034;0,706238105;0;0;0;0;1;0;0;2979
17/01/2009 17:00;281,8360743;0,792626202;0;0;0;0;1;0;0;3580
17/01/2009 18:00;279,9388172;0,894006511;0;0;0;0;1;0;0;3863
17/01/2009 19:00;278,1170246;0,915139248;0;0;0;0;1;0;0;3853
17/01/2009 20:00;277,1337252;0,914792493;0;0;0;0;1;0;0;4102
17/01/2009 21:00;276,5741697;0,901155441;0;0;0;0;1;0;0;3958
17/01/2009 22:00;276,0807774;0,892927157;0;0;0;0;1;0;0;3842
17/01/2009 23:00;275,5646681;0,886685942;0;0;0;0;1;0;0;3647
18/01/2009 0:00;275,0437515;0,87796529;0;0;0;0;0;1;0;2730
18/01/2009 1:00;274,516886;0,881061376;0;0;0;0;0;1;0;2215
18/01/2009 2:00;273,9709569;0,900092537;0;0;0;0;0;1;0;2508
18/01/2009 3:00;273,6164716;0,915928676;0;0;0;0;0;1;0;2398
18/01/2009 4:00;273,1662035;0,928648885;0;0;0;0;0;1;0;2477
18/01/2009 5:00;272,7793537;0,936999079;0;0;0;0;0;1;0;1958
18/01/2009 6:00;272,5580553;0,925409869;0;0;0;0;0;1;0;1739
18/01/2009 7:00;274,1108911;0,907517649;0;0;0;0;0;1;0;2108
18/01/2009 8:00;274,0558338;0,915574502;0;0;0;0;0;1;0;2946
18/01/2009 9:00;274,6852312;0,936680018;0;0;0;0;0;1;0;3206
18/01/2009 10:00;275,952861;0,909290109;0;0;0;0;0;1;0;3360
18/01/2009 11:00;278,0377948;0,847736453;0;0;0;0;0;1;0;3278
18/01/2009 12:00;279,8764129;0,793674602;0;0;0;0;0;1;0;3527
18/01/2009 13:00;281,3917263;0,743669333;0;0;0;0;0;1;0;3917
18/01/2009 14:00;282,9879117;0,706154067;0;0;0;0;0;1;0;3283
18/01/2009 15:00;283,8437734;0,686336826;0;0;0;0;0;1;0;2914
18/01/2009 16:00;284,0004349;0,694818905;0;0;0;0;0;1;0;2895
18/01/2009 17:00;283,2767852;0,794834802;0;0;0;0;0;1;0;3201
18/01/2009 18:00;281,9368164;0,89184425;0;0;0;0;0;1;0;3382
18/01/2009 19:00;280,9065861;0,90906032;0;0;0;0;0;1;0;3450
18/01/2009 20:00;280,3079876;0,920541186;0;0;0;0;0;1;0;3251
18/01/2009 21:00;279,9937532;0,931971387;0;0;0;0;0;1;0;3177
18/01/2009 22:00;279,7253163;0,942061557;0;0;0;0;0;1;0;3382
18/01/2009 23:00;279,7940045;0,939291733;0;0;0;0;0;1;0;3268
19/01/2009 0:00;280,1012676;0,908809309;0;0;0;0;0;0;0;3433
19/01/2009 1:00;280,363573;0,872441901;0;0;0;0;0;0;0;2692
19/01/2009 2:00;279,6734762;0,871847347;0;0;0;0;0;0;0;2961
19/01/2009 3:00;280,5027713;0,87758777;0;0;0;0;0;0;0;3297
19/01/2009 4:00;281,079104;0,870688768;0;0;0;0;0;0;0;3289
19/01/2009 5:00;281,4910065;0,865660641;0;0;0;0;0;0;0;3186
19/01/2009 6:00;282,2217022;0,842773218;0;0;0;0;0;0;0;3111
19/01/2009 7:00;283,3945161;0,775202758;0;0;0;0;0;0;0;2600
19/01/2009 8:00;283,428185;0,75644953;0;0;0;0;0;0;0;3436
19/01/2009 9:00;283,5939974;0,73917246;0;0;0;0;0;0;0;3990
19/01/2009 10:00;284,1544864;0,725593976;0;0;0;0;0;0;0;4331
19/01/2009 11:00;285,2898511;0,704612474;0;0;0;0;0;0;0;4407
19/01/2009 12:00;286,278773;0,682139839;0;0;0;0;0;0;0;4591
19/01/2009 13:00;286,9611076;0,669469067;0;0;0;0;0;0;0;4563
19/01/2009 14:00;287,5550779;0,663418445;0;0;0;0;0;0;0;4469
19/01/2009 15:00;286,9525169;0,716579175;0;0;0;0;0;0;0;3859
19/01/2009 16:00;285,7568849;0,740169189;0;0;0;0;0;0;0;3785
19/01/2009 17:00;284,9402569;0,732018427;0;0;0;0;0;0;0;4235
19/01/2009 18:00;283,6690049;0,680324736;0;0;0;0;0;0;0;4407
19/01/2009 19:00;282,1976712;0,690808525;0;0;0;0;0;0;0;4807
19/01/2009 20:00;281,1062345;0,713303112;0;0;0;0;0;0;0;4624
19/01/2009 21:00;280,3244892;0,724665864;0;0;0;0;0;0;0;4480
19/01/2009 22:00;279,1825886;0,753538319;0;0;0;0;0;0;0;4755
19/01/2009 23:00;278,1624088;0,776560454;0;0;0;0;0;0;0;4197
20/01/2009 0:00;278,3037859;0,814903653;1;0;0;0;0;0;0;3523
20/01/2009 1:00;278,5603094;0,819315579;1;0;0;0;0;0;0;3102
20/01/2009 2:00;278,6251742;0,80906432;1;0;0;0;0;0;0;3002
20/01/2009 3:00;277,605188;0,836864735;1;0;0;0;0;0;0;3114
20/01/2009 4:00;277,0339413;0,831511029;1;0;0;0;0;0;0;3493
20/01/2009 5:00;276,3341829;0,804716884;1;0;0;0;0;0;0;3337
20/01/2009 6:00;275,6920453;0,787886475;1;0;0;0;0;0;0;3184
20/01/2009 7:00;275,6706938;0,802278275;1;0;0;0;0;0;0;3255
20/01/2009 8:00;275,696915;0,817326282;1;0;0;0;0;0;0;3869
20/01/2009 9:00;275,2772448;0,797684507;1;0;0;0;0;0;0;4406
20/01/2009 10:00;275,6404048;0,732169275;1;0;0;0;0;0;0;4869
20/01/2009 11:00;276,9069695;0,653281006;1;0;0;0;0;0;0;4907
20/01/2009 12:00;278,3739019;0,597094925;1;0;0;0;0;0;0;4890
20/01/2009 13:00;279,8776756;0,57352607;1;0;0;0;0;0;0;4964
20/01/2009 14:00;280,4596345;0,599095324;1;0;0;0;0;0;0;4902
20/01/2009 15:00;280,165609;0,627963062;1;0;0;0;0;0;0;4134
20/01/2009 16:00;279,6909803;0,654556262;1;0;0;0;0;0;0;4506
20/01/2009 17:00;278,907332;0,671505453;1;0;0;0;0;0;0;4522
20/01/2009 18:00;277,8818322;0,692063486;1;0;0;0;0;0;0;4326
20/01/2009 19:00;277,0380428;0,70223358;1;0;0;0;0;0;0;4690
20/01/2009 20:00;276,4242327;0,702288055;1;0;0;0;0;0;0;4936
20/01/2009 21:00;276,0679607;0,703358413;1;0;0;0;0;0;0;4459
20/01/2009 22:00;275,8041585;0,705745696;1;0;0;0;0;0;0;4150
20/01/2009 23:00;275,5584551;0,73037446;1;0;0;0;0;0;0;3614
21/01/2009 0:00;275,6583325;0,696437067;0;1;0;0;0;0;0;3422
21/01/2009 1:00;276,4390195;0,689067106;0;1;0;0;0;0;0;3370
21/01/2009 2:00;276,3667;0,695368286;0;1;0;0;0;0;0;3309
21/01/2009 3:00;277,3154559;0,703980351;0;1;0;0;0;0;0;3224
21/01/2009 4:00;277,1602973;0,720328433;0;1;0;0;0;0;0;2918
21/01/2009 5:00;277,1488239;0,708691117;0;1;0;0;0;0;0;2601
21/01/2009 6:00;277,1897419;0,6979629;0;1;0;0;0;0;0;2855
21/01/2009 7:00;275,2491024;0,732855108;0;1;0;0;0;0;0;3419
21/01/2009 8:00;275,6392289;0,732461379;0;1;0;0;0;0;0;3722
21/01/2009 9:00;275,8797601;0,756907848;0;1;0;0;0;0;0;4062
21/01/2009 10:00;276,1289926;0,78358469;0;1;0;0;0;0;0;4150
21/01/2009 11:00;276,9339052;0,790423565;0;1;0;0;0;0;0;3983
21/01/2009 12:00;278,0890298;0,765486909;0;1;0;0;0;0;0;4278
21/01/2009 13:00;279,1577786;0,72968516;0;1;0;0;0;0;0;4629
21/01/2009 14:00;279,8660174;0,712661202;0;1;0;0;0;0;0;4621
21/01/2009 15:00;280,1468187;0,71261727;0;1;0;0;0;0;0;4143
21/01/2009 16:00;280,1629888;0,713592209;0;1;0;0;0;0;0;4411
21/01/2009 17:00;279,5682105;0,728668665;0;1;0;0;0;0;0;4496
21/01/2009 18:00;278,7470436;0,803033136;0;1;0;0;0;0;0;4186
21/01/2009 19:00;278,4362236;0,820134329;0;1;0;0;0;0;0;4088
21/01/2009 20:00;278,4034128;0,79800656;0;1;0;0;0;0;0;4149
21/01/2009 21:00;278,3801335;0,804602423;0;1;0;0;0;0;0;4278
21/01/2009 22:00;277,969054;0,815729025;0;1;0;0;0;0;0;4218
21/01/2009 23:00;277,5744401;0,81938461;0;1;0;0;0;0;0;3897
22/01/2009 0:00;277,1888792;0,805397216;0;0;1;0;0;0;0;3874
22/01/2009 1:00;276,5739623;0,80911308;0;0;1;0;0;0;0;3547
22/01/2009 2:00;277,5188667;0,833962549;0;0;1;0;0;0;0;3078
22/01/2009 3:00;276,2575369;0,841881664;0;0;1;0;0;0;0;2875
22/01/2009 4:00;276,5519407;0,840135324;0;0;1;0;0;0;0;3104
22/01/2009 5:00;277,1949028;0,835674097;0;0;1;0;0;0;0;3243
22/01/2009 6:00;277,5718197;0,840220329;0;0;1;0;0;0;0;3381
22/01/2009 7:00;278,3728154;0,865302361;0;0;1;0;0;0;0;3460
22/01/2009 8:00;278,5527175;0,895534627;0;0;1;0;0;0;0;3974
22/01/2009 9:00;278,9441154;0,904091919;0;0;1;0;0;0;0;4167
22/01/2009 10:00;279,4327986;0,909755304;0;0;1;0;0;0;0;4445
22/01/2009 11:00;280,0819584;0,904027962;0;0;1;0;0;0;0;4507
22/01/2009 12:00;280,9635769;0,871272452;0;0;1;0;0;0;0;4280
22/01/2009 13:00;282,0471208;0,842077866;0;0;1;0;0;0;0;4477
22/01/2009 14:00;282,6957499;0,810540107;0;0;1;0;0;0;0;4919
22/01/2009 15:00;282,8400565;0,778500328;0;0;1;0;0;0;0;4567
22/01/2009 16:00;283,378603;0,805645336;0;0;1;0;0;0;0;4698
22/01/2009 17:00;283,4837156;0,877458637;0;0;1;0;0;0;0;4602
22/01/2009 18:00;283,3052141;0,916745193;0;0;1;0;0;0;0;4147
22/01/2009 19:00;283,5881839;0,91835141;0;0;1;0;0;0;0;4117
22/01/2009 20:00;283,8354011;0,917946647;0;0;1;0;0;0;0;4158
22/01/2009 21:00;284,9034738;0,811270158;0;0;1;0;0;0;0;4064
22/01/2009 22:00;286,4116415;0,759194568;0;0;1;0;0;0;0;4329
22/01/2009 23:00;287,3989437;0,743638108;0;0;1;0;0;0;0;3798
23/01/2009 0:00;288,1730614;0,73237892;0;0;0;1;0;0;0;3593
23/01/2009 1:00;288,6563168;0,728566327;0;0;0;1;0;0;0;3446
23/01/2009 2:00;286,0392126;0,805162795;0;0;0;1;0;0;0;2954
23/01/2009 3:00;288,8938666;0,719967019;0;0;0;1;0;0;0;2794
23/01/2009 4:00;288,7707953;0,728009332;0;0;0;1;0;0;0;3253
23/01/2009 5:00;288,718028;0,736141477;0;0;0;1;0;0;0;3046
23/01/2009 6:00;288,5884216;0,747564191;0;0;0;1;0;0;0;2961
23/01/2009 7:00;288,4939058;0,729439898;0;0;0;1;0;0;0;2892
23/01/2009 8:00;288,6572324;0,734150237;0;0;0;1;0;0;0;3698
23/01/2009 9:00;288,6321355;0,75623102;0;0;0;1;0;0;0;4221
23/01/2009 10:00;288,7096575;0,762065398;0;0;0;1;0;0;0;4690
23/01/2009 11:00;289,1928864;0,744512979;0;0;0;1;0;0;0;4370
23/01/2009 12:00;289,6367229;0,730200791;0;0;0;1;0;0;0;4241
23/01/2009 13:00;289,4774235;0,733629717;0;0;0;1;0;0;0;4283
23/01/2009 14:00;289,0429175;0,739401657;0;0;0;1;0;0;0;4272
23/01/2009 15:00;288,7584915;0,738242026;0;0;0;1;0;0;0;3767
23/01/2009 16:00;288,4812921;0,737274148;0;0;0;1;0;0;0;3847
23/01/2009 17:00;288,0880282;0,739720382;0;0;0;1;0;0;0;4204
23/01/2009 18:00;287,6540029;0,74465434;0;0;0;1;0;0;0;4000
23/01/2009 19:00;287,2887786;0,74449746;0;0;0;1;0;0;0;4429
23/01/2009 20:00;287,2585777;0,73143809;0;0;0;1;0;0;0;4210
23/01/2009 21:00;287,4813251;0,711987619;0;0;0;1;0;0;0;4060
23/01/2009 22:00;287,3446068;0,70004882;0;0;0;1;0;0;0;4242
23/01/2009 23:00;287,0009289;0,683782372;0;0;0;1;0;0;0;4066
24/01/2009 0:00;286,6290866;0,669549313;0;0;0;0;1;0;0;2930
24/01/2009 1:00;286,2531636;0,666202997;0;0;0;0;1;0;0;2518
24/01/2009 2:00;286,023703;0,663619762;0;0;0;0;1;0;0;2445
24/01/2009 3:00;285,6521399;0,607476519;0;0;0;0;1;0;0;1984
24/01/2009 4:00;283,9443335;0,576641104;0;0;0;0;1;0;0;1755
24/01/2009 5:00;282,5717257;0,60488424;0;0;0;0;1;0;0;1973
24/01/2009 6:00;281,9380134;0,594737322;0;0;0;0;1;0;0;2057
24/01/2009 7:00;281,3256976;0,618111051;0;0;0;0;1;0;0;2670
24/01/2009 8:00;280,8071266;0,569215935;0;0;0;0;1;0;0;3416
24/01/2009 9:00;280,3491574;0,56410595;0;0;0;0;1;0;0;3680
24/01/2009 10:00;280,3242209;0,575584993;0;0;0;0;1;0;0;3372
24/01/2009 11:00;280,6745299;0,588446345;0;0;0;0;1;0;0;3471
24/01/2009 12:00;281,1656863;0,601156955;0;0;0;0;1;0;0;3637
24/01/2009 13:00;281,3927509;0,634174934;0;0;0;0;1;0;0;3886
24/01/2009 14:00;281,447816;0,663934357;0;0;0;0;1;0;0;3642
24/01/2009 15:00;281,3460685;0,678955609;0;0;0;0;1;0;0;3294
24/01/2009 16:00;280,9966803;0,695730367;0;0;0;0;1;0;0;3330
24/01/2009 17:00;280,3385933;0,696480177;0;0;0;0;1;0;0;3468
24/01/2009 18:00;279,5277335;0,697046352;0;0;0;0;1;0;0;3566
24/01/2009 19:00;279,0659392;0,705725906;0;0;0;0;1;0;0;3578
24/01/2009 20:00;278,887353;0,708653741;0;0;0;0;1;0;0;3717
24/01/2009 21:00;278,7274818;0,712061996;0;0;0;0;1;0;0;3392
24/01/2009 22:00;278,4965304;0,72209996;0;0;0;0;1;0;0;2906
24/01/2009 23:00;277,8084361;0,818001136;0;0;0;0;1;0;0;2944
25/01/2009 0:00;276,9453797;0,805749291;0;0;0;0;0;1;0;2814
25/01/2009 1:00;276,6513956;0,768464931;0;0;0;0;0;1;0;2551
25/01/2009 2:00;277,4237584;0,762884755;0;0;0;0;0;1;0;2305
25/01/2009 3:00;276,6989387;0,78692072;0;0;0;0;0;1;0;1833
25/01/2009 4:00;276,8557678;0,780792761;0;0;0;0;0;1;0;1687
25/01/2009 5:00;276,9046347;0,792121886;0;0;0;0;0;1;0;1394
25/01/2009 6:00;276,974161;0,800256376;0;0;0;0;0;1;0;1820
25/01/2009 7:00;278,6422674;0,733950038;0;0;0;0;0;1;0;2619
25/01/2009 8:00;278,6497028;0,735282973;0;0;0;0;0;1;0;3410
25/01/2009 9:00;278,6255276;0,726177309;0;0;0;0;0;1;0;3500
25/01/2009 10:00;278,6148519;0,758005273;0;0;0;0;0;1;0;3364
25/01/2009 11:00;278,9206014;0,774587983;0;0;0;0;0;1;0;3060
25/01/2009 12:00;279,4152931;0,772612929;0;0;0;0;0;1;0;3362
25/01/2009 13:00;280,3137052;0,766581866;0;0;0;0;0;1;0;3621
25/01/2009 14:00;281,6808518;0,790194208;0;0;0;0;0;1;0;3451
25/01/2009 15:00;281,9532805;0,834115175;0;0;0;0;0;1;0;2682
25/01/2009 16:00;281,4246032;0,734727756;0;0;0;0;0;1;0;2841
25/01/2009 17:00;280,6172264;0,725385704;0;0;0;0;0;1;0;2999
25/01/2009 18:00;279,5822832;0,762093368;0;0;0;0;0;1;0;3033
25/01/2009 19:00;279,0210272;0,694180774;0;0;0;0;0;1;0;3025
25/01/2009 20:00;278,4566611;0,693712545;0;0;0;0;0;1;0;3507
25/01/2009 21:00;278,068312;0,681204108;0;0;0;0;0;1;0;3490
25/01/2009 22:00;277,780029;0,679318058;0;0;0;0;0;1;0;3632
25/01/2009 23:00;277,5420675;0,715180587;0;0;0;0;0;1;0;2636
26/01/2009 0:00;277,5259812;0,740921103;0;0;0;0;0;0;0;3144
26/01/2009 1:00;277,7420627;0,740599661;0;0;0;0;0;0;0;2904
26/01/2009 2:00;277,4041986;0,697483723;0;0;0;0;0;0;0;2695
26/01/2009 3:00;277,3854337;0,70306512;0;0;0;0;0;0;0;3110
26/01/2009 4:00;277,1844266;0,667782263;0;0;0;0;0;0;0;2873
26/01/2009 5:00;277,0180502;0,656741209;0;0;0;0;0;0;0;2855
26/01/2009 6:00;276,9751795;0,645255903;0;0;0;0;0;0;0;3016
26/01/2009 7:00;276,2687732;0,670749066;0;0;0;0;0;0;0;3286
26/01/2009 8:00;276,492495;0,663303975;0;0;0;0;0;0;0;3651
26/01/2009 9:00;276,6986969;0,702502834;0;0;0;0;0;0;0;4234
26/01/2009 10:00;276,9724419;0,753782585;0;0;0;0;0;0;0;4500
26/01/2009 11:00;278,0108423;0,750256965;0;0;0;0;0;0;0;4358
26/01/2009 12:00;279,3655929;0,746868155;0;0;0;0;0;0;0;4102
26/01/2009 13:00;280,4780473;0,738597636;0;0;0;0;0;0;0;4746
26/01/2009 14:00;280,629032;0,770818337;0;0;0;0;0;0;0;4661
26/01/2009 15:00;280,0451495;0,820982998;0;0;0;0;0;0;0;3718
26/01/2009 16:00;279,8368504;0,809199862;0;0;0;0;0;0;0;3976
26/01/2009 17:00;279,5593432;0,79924191;0;0;0;0;0;0;0;4330
26/01/2009 18:00;278,9927592;0,802571753;0;0;0;0;0;0;0;4055
26/01/2009 19:00;278,656382;0,8065549;0;0;0;0;0;0;0;3796
26/01/2009 20:00;278,4340129;0,809950124;0;0;0;0;0;0;0;3960
26/01/2009 21:00;278,226565;0,799272266;0;0;0;0;0;0;0;4389
26/01/2009 22:00;278,0580222;0,788821236;0;0;0;0;0;0;0;4692
26/01/2009 23:00;277,8122976;0,791758872;0;0;0;0;0;0;0;4149
27/01/2009 0:00;277,7371678;0,793012827;1;0;0;0;0;0;0;3614
27/01/2009 1:00;277,7544207;0,801224116;1;0;0;0;0;0;0;3305
27/01/2009 2:00;278,0852292;0,825689596;1;0;0;0;0;0;0;3210
27/01/2009 3:00;278,445421;0,835464645;1;0;0;0;0;0;0;3275
27/01/2009 4:00;278,8473129;0,824457161;1;0;0;0;0;0;0;3103
27/01/2009 5:00;278,848376;0,839205845;1;0;0;0;0;0;0;3196
27/01/2009 6:00;278,5946642;0,8702595;1;0;0;0;0;0;0;2977
27/01/2009 7:00;278,650225;0,879224735;1;0;0;0;0;0;0;3107
27/01/2009 8:00;278,1493753;0,891254182;1;0;0;0;0;0;0;3972
27/01/2009 9:00;278,1229174;0,89764443;1;0;0;0;0;0;0;4672
27/01/2009 10:00;278,4435547;0,900187782;1;0;0;0;0;0;0;4398
27/01/2009 11:00;278,76766;0,863341001;1;0;0;0;0;0;0;4442
27/01/2009 12:00;279,1341543;0,863244102;1;0;0;0;0;0;0;4726
27/01/2009 13:00;279,5623406;0,867439565;1;0;0;0;0;0;0;4622
27/01/2009 14:00;280,1289806;0,878393156;1;0;0;0;0;0;0;4645
27/01/2009 15:00;281,0840199;0,870376407;1;0;0;0;0;0;0;4038
27/01/2009 16:00;282,1824889;0,806249263;1;0;0;0;0;0;0;4405
27/01/2009 17:00;282,3625285;0,792120309;1;0;0;0;0;0;0;4664
27/01/2009 18:00;281,6135361;0,813597103;1;0;0;0;0;0;0;4649
27/01/2009 19:00;280,9725536;0,829803118;1;0;0;0;0;0;0;4622
27/01/2009 20:00;280,587724;0,837876537;1;0;0;0;0;0;0;4652
27/01/2009 21:00;280,2271874;0,846434616;1;0;0;0;0;0;0;4741
27/01/2009 22:00;280,0258004;0,86986426;1;0;0;0;0;0;0;5048
27/01/2009 23:00;280,0319325;0,867525;1;0;0;0;0;0;0;4462
28/01/2009 0:00;280,0071928;0,86169212;0;1;0;0;0;0;0;3252
28/01/2009 1:00;279,6904296;0,852354073;0;1;0;0;0;0;0;2870
28/01/2009 2:00;280,0648053;0,868404935;0;1;0;0;0;0;0;2932
28/01/2009 3:00;279,5987851;0,893077284;0;1;0;0;0;0;0;3005
28/01/2009 4:00;280,0683144;0,893241435;0;1;0;0;0;0;0;3114
28/01/2009 5:00;280,4325112;0,901946287;0;1;0;0;0;0;0;3255
28/01/2009 6:00;280,3644675;0,921034096;0;1;0;0;0;0;0;3004
28/01/2009 7:00;278,539866;0,927591786;0;1;0;0;0;0;0;3062
28/01/2009 8:00;279,6038191;0,927196882;0;1;0;0;0;0;0;3756
28/01/2009 9:00;281,1062334;0,921416096;0;1;0;0;0;0;0;4115
28/01/2009 10:00;282,0978022;0,897098106;0;1;0;0;0;0;0;4342
28/01/2009 11:00;282,9864665;0,891814243;0;1;0;0;0;0;0;4109
28/01/2009 12:00;284,4096265;0,865772812;0;1;0;0;0;0;0;4008
28/01/2009 13:00;285,6269682;0,837449448;0;1;0;0;0;0;0;4075
28/01/2009 14:00;286,2604192;0,812208528;0;1;0;0;0;0;0;4094
28/01/2009 15:00;286,5941278;0,787647119;0;1;0;0;0;0;0;3713
28/01/2009 16:00;286,5283903;0,786388305;0;1;0;0;0;0;0;4137
28/01/2009 17:00;285,718358;0,767107928;0;1;0;0;0;0;0;4552
28/01/2009 18:00;284,2402931;0,799848568;0;1;0;0;0;0;0;4271
28/01/2009 19:00;282,9817839;0,825734049;0;1;0;0;0;0;0;4049
28/01/2009 20:00;282,2962552;0,847469908;0;1;0;0;0;0;0;3877
28/01/2009 21:00;281,9609021;0,877030935;0;1;0;0;0;0;0;3907
28/01/2009 22:00;281,6847085;0,911410665;0;1;0;0;0;0;0;4170
28/01/2009 23:00;281,2667403;0,914732531;0;1;0;0;0;0;0;4122
29/01/2009 0:00;280,7793952;0,889345213;0;0;1;0;0;0;0;3796
29/01/2009 1:00;280,0875981;0,88465759;0;0;1;0;0;0;0;2983
29/01/2009 2:00;279,933194;0,932918937;0;0;1;0;0;0;0;2784
29/01/2009 3:00;278,8680386;0,981218336;0;0;1;0;0;0;0;3152
29/01/2009 4:00;278,5000891;0,991075135;0;0;1;0;0;0;0;3468
29/01/2009 5:00;278,3394582;0,995492758;0;0;1;0;0;0;0;3173
29/01/2009 6:00;278,1754237;0,996756209;0;0;1;0;0;0;0;2641
29/01/2009 7:00;278,6256181;0,998436878;0;0;1;0;0;0;0;3376
29/01/2009 8:00;278,3137475;0,999839198;0;0;1;0;0;0;0;4108
29/01/2009 9:00;278,4956545;0,997571303;0;0;1;0;0;0;0;4420
29/01/2009 10:00;279,6010484;0,96324887;0;0;1;0;0;0;0;4557
29/01/2009 11:00;281,4802319;0,917261914;0;0;1;0;0;0;0;4259
29/01/2009 12:00;283,494785;0,867174934;0;0;1;0;0;0;0;4156
29/01/2009 13:00;285,3527685;0,805079285;0;0;1;0;0;0;0;4108
29/01/2009 14:00;286,9172762;0,765223493;0;0;1;0;0;0;0;4102
29/01/2009 15:00;287,9754367;0,742123877;0;0;1;0;0;0;0;3874
29/01/2009 16:00;288,2894493;0,747772857;0;0;1;0;0;0;0;3915
29/01/2009 17:00;287,4603711;0,785750193;0;0;1;0;0;0;0;4250
29/01/2009 18:00;285,9175421;0,832878478;0;0;1;0;0;0;0;4329
29/01/2009 19:00;284,3453348;0,877526053;0;0;1;0;0;0;0;4255
